record_id,source_title,source_url_or_ref,author_name,source_language,source_type,published_at,trip_time_start,trip_time_end,trip_style,summary_zh,item_name_raw,item_name_zh,item_name_en,category,status_recommend,container_recommend,quantity_recommend,brand_raw,brand_normalized,reason_raw,source_quote_or_timecode,confidence_item,record_status,source_logo_url
REI_FAMILY_CAMPING_CHECKLIST-CDP-011,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Stove and fuel,,Stove and fuel,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Kitchen,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-012,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Cook pots (and pot holder),,Cook pots (and pot holder),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Kitchen,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-013,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,"Bottle opener, can opener, corkscrew",,"Bottle opener, can opener, corkscrew",nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Cooking utensils,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-014,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Ice or ice substitutes,,Ice or ice substitutes,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Cooler,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-015,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Camp sink or wash bins,,Camp sink or wash bins,camping,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Water bottles,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-016,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Pot scrubber/sponge(s),,Pot scrubber/sponge(s),other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Biodegradable soap,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-017,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Trash/recycling bags,,Trash/recycling bags,bags,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Biodegradable soap,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-018,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Camp grill and fuel,,Camp grill and fuel,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Dish towel,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-019,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Portable coffee/tea maker,,Portable coffee/tea maker,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Charcoal,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-020,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Marshmallow/hot dog roasting forks,,Marshmallow/hot dog roasting forks,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Rolling ice cream maker,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-021,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Small food-storage containers/bags/foil,,Small food-storage containers/bags/foil,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Rolling ice cream maker,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-022,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,"Large, clear plastic bins to store kitchen gear",,"Large, clear plastic bins to store kitchen gear",nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Large water jugs,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-023,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Solar and portable power,,Solar and portable power,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Campsite Extras,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-024,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,"Field guides (flowers, insects)",,"Field guides (flowers, insects)",other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation tools,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-025,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Star chart/night-sky identifier,,Star chart/night-sky identifier,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation tools,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-026,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Book/reading material,,Book/reading material,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation tools,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-027,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Notebook and pen/pencil,,Notebook and pen/pencil,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation tools,3,draft,https://www.rei.com/favicon.ico
REI_FAMILY_CAMPING_CHECKLIST-CDP-028,Camping Essentials Checklist,https://www.rei.com/learn/expert-advice/family-camping-checklist.html,REI Co-op,en,article,,,,family-camping / car-camping / frontcountry,REI 家庭露营基础清单，适合营地车载露营。,Games and toys,,Games and toys,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Music player with headphones,3,draft,https://www.rei.com/favicon.ico
