record_id,source_title,source_url_or_ref,author_name,source_language,source_type,published_at,trip_time_start,trip_time_end,trip_style,summary_zh,item_name_raw,item_name_zh,item_name_en,category,status_recommend,container_recommend,quantity_recommend,brand_raw,brand_normalized,reason_raw,source_quote_or_timecode,confidence_item,record_status,source_logo_url
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-011,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Knife or multi-tool,,Knife or multi-tool,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,GPS,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-012,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Cell phone in protective bag,,Cell phone in protective bag,electronics,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Two-way radios,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-013,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Headlamp or flashlight (with extra batteries),,Headlamp or flashlight (with extra batteries),electronics,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Multifunction watch,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-014,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,First-aid supplies (see our First-Aid Checklist),,First-aid supplies (see our First-Aid Checklist),first_aid,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Multifunction watch,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-015,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Water bottles (filled),,Water bottles (filled),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Lip balm,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-016,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Water treatment method (and backup),,Water treatment method (and backup),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Lip balm,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-017,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,"Energy food (bars, gels, trail mix)",,"Energy food (bars, gels, trail mix)",nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Lip balm,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-018,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Beverages or powdered drinks,,Beverages or powdered drinks,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Lip balm,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-019,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,"Tent, tarp or bivy sack",,"Tent, tarp or bivy sack",camping,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Camping Basics,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-020,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Meals and snacks,,Meals and snacks,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-021,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Cooler (with ice),,Cooler (with ice),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-022,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Stove and fuel,,Stove and fuel,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-023,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Cookset and utensils,,Cookset and utensils,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-024,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,"Dishes, bowls and cups",,"Dishes, bowls and cups",nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-025,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,"Insect repellent (plus headnet, if needed)",,"Insect repellent (plus headnet, if needed)",first_aid,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-026,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Toilet paper and sanitation trowel,,Toilet paper and sanitation trowel,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Sleeping pad,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-027,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Credit card; small amount of cash,,Credit card; small amount of cash,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Packable lantern,3,draft,https://www.rei.com/favicon.ico
REI_CANOE_MULTIDAY_TOURING_CHECKLIST-CDP-028,Canoe Trip Packing Checklist,https://www.rei.com/learn/expert-advice/canoe-multiday-touring-checklist.html,REI Co-op,en,article,,,,canoe / multiday / expedition,REI 独木舟多日巡航清单，强调多日补给与船上收纳。,Trip itinerary left with friend + under car seat,,Trip itinerary left with friend + under car seat,documents,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Packable lantern,3,draft,https://www.rei.com/favicon.ico
